data/audio_iats/pantos_perkins
AM_Dr1_assistance firstX3n.wav	71111
AM_Dr1_at 225X3n.wav	92191
AM_Dr2_probabilityX3n.wav	53203
AM_Dr1_training and expX3n.wav	76550
AM_Dr2_I have frequeX3n.wav	74054
AM_Dr2_perform chartingX3n.wav	64905
AM_Dr2_it is my opinionX3n.wav	70772
AM_Dr1_2 optionsX3n.wav	57564
KOR_Dr2_I have frequX3n.wav	83501
KOR_Dr1_2 optionsX3n.wav	50488
KOR_Dr1_assistance firstX3n.wav	62962
KOR_Dr1_at 225x3n.wav	93389
KOR_Dr1_training and expX3n.wav	109721
KOR_Dr2_probabilityX3n.wav	56514
KOR_Dr2_perform chartingX3n.wav	66723
KOR_Dr2_it is my opinionX3n.wav	72964
