data/speech_accent_archive/usa_young_old
67.wav	312758
72.wav	440784
74.wav	355323
83.wav	369956
84.wav	485764
93.wav	282761
94.wav	340542
95.wav	335770
98.wav	364275
104.wav	387908
106.wav	414058
110.wav	475839
112.wav	379867
114.wav	383408
122.wav	346408
128.wav	333704
139.wav	280780
142.wav	417534
152.wav	317956
153.wav	351562
160.wav	357635
416.wav	398240
445.wav	333358
446.wav	310142
517.wav	282617
526.wav	328934
528.wav	444129
546.wav	424111
551.wav	364160
555.wav	302190
567.wav	325795
573.wav	361117
584.wav	386404
586.wav	358472
597.wav	308028
617.wav	345508
673.wav	415276
674.wav	473645
749.wav	352000
764.wav	300000
767.wav	353885
818.wav	467531
871.wav	295358
875.wav	545205
876.wav	437435
899.wav	336142
921.wav	364429
951.wav	386812
983.wav	329097
1071.wav	301117
1208.wav	337358
1216.wav	463973
1218.wav	397319
1222.wav	294772
1232.wav	395553
1235.wav	411474
1256.wav	428548
1277.wav	384972
1307.wav	518715
1324.wav	597439
1327.wav	400146
1328.wav	566551
1332.wav	497868
1334.wav	621751
1335.wav	514058
1336.wav	664473
1337.wav	424774
1339.wav	460181
1342.wav	544451
1343.wav	579089
1345.wav	537392
1361.wav	395304
1409.wav	379577
1412.wav	272510
1416.wav	341138
1524.wav	391006
1532.wav	459841
1550.wav	364192
1560.wav	368141
1637.wav	337970
1658.wav	368965
1664.wav	364779
1665.wav	413877
1666.wav	560877
1667.wav	458103
1668.wav	300061
1734.wav	416627
1803.wav	387121
1872.wav	358191
1888.wav	310590
1890.wav	358344
1893.wav	362231
1959.wav	310219
1960.wav	326937
1997.wav	439766
2028.wav	564036
2029.wav	456365
2049.wav	452325
2050.wav	441365
2056.wav	415224
2103.wav	447495
2167.wav	472945
2374.wav	393633
2428.wav	358127
2606.wav	694558
2674.wav	341564
2793.wav	367388
2803.wav	293538
2804.wav	329857
2896.wav	307039
2916.wav	431232
2917.wav	320567
2919.wav	333136
2923.wav	381917
2967.wav	320575
2979.wav	436350
