data/speech_accent_archive/us_korean
238.wav	690424
239.wav	466613
241.wav	483091
242.wav	550073
243.wav	372937
452.wav	690317
474.wav	360525
483.wav	648695
559.wav	372876
608.wav	502844
759.wav	626926
1005.wav	680878
1006.wav	471477
1007.wav	531318
1118.wav	608908
1126.wav	393358
1142.wav	517253
1196.wav	525056
1386.wav	632543
1507.wav	380659
1663.wav	879958
1687.wav	364211
1690.wav	632568
1715.wav	714276
1722.wav	384426
1814.wav	656846
1815.wav	611335
1838.wav	503780
1843.wav	388238
1862.wav	660367
1946.wav	407154
1982.wav	394943
2058.wav	477901
2075.wav	457766
2133.wav	495188
2158.wav	386846
2244.wav	494028
2264.wav	453894
2267.wav	561838
2269.wav	487300
2290.wav	639224
2296.wav	421290
2307.wav	615638
2322.wav	375283
2329.wav	364160
2346.wav	399510
2457.wav	607956
2480.wav	389275
2484.wav	584757
2490.wav	433032
2515.wav	459361
2516.wav	406833
2534.wav	401513
2576.wav	451916
2605.wav	398490
2685.wav	503056
2777.wav	452511
2781.wav	347990
2790.wav	532264
62.wav	345164
91.wav	360551
115.wav	372262
121.wav	408814
146.wav	356514
416.wav	398240
511.wav	375974
523.wav	403473
556.wav	381490
618.wav	295954
679.wav	308592
747.wav	323975
795.wav	428827
818.wav	467531
918.wav	376202
919.wav	319430
1086.wav	380094
1119.wav	289410
1121.wav	365267
1132.wav	388587
1176.wav	412585
1207.wav	360532
1236.wav	390121
1239.wav	363532
1312.wav	321103
1325.wav	451086
1331.wav	329187
1341.wav	490328
1372.wav	310981
1412.wav	272510
1413.wav	373749
1477.wav	342694
1531.wav	353262
1548.wav	350805
1563.wav	343022
1637.wav	337970
1640.wav	363526
1656.wav	379232
1674.wav	398455
1719.wav	353000
1802.wav	482232
1876.wav	280890
1884.wav	420188
1895.wav	363346
1928.wav	368361
1934.wav	399012
1957.wav	371519
1958.wav	407928
1959.wav	310219
2043.wav	277521
2056.wav	415224
2074.wav	413130
2121.wav	343399
2170.wav	336075
2221.wav	403609
2376.wav	363173
2377.wav	352176
2917.wav	320567
2922.wav	338814
