data/EU_Emotion_Stimulus_Set
Original/Afraid/OV3E.wav	29184
Fixed - amplified volume/Afraid/fix__OV3H.wav	28416
Original/Afraid/OV3G.wav	40704
Fixed - amplified volume/Afraid/fix__OV3F.wav	31104
Original/Afraid/OV3A.wav	32256
Original/Ashamed/OV13D.wav	33408
Original/Ashamed/OV13F.wav	39936
Original/Ashamed/OV13G.wav	34944
Original/Ashamed/OV13A.wav	34176
Original/Ashamed/OV13B.wav	36096
Original/Bored/OV8E.wav	41088
Original/Bored/OV8C.wav	36096
Original/Bored/OV8B.wav	38784
Original/Bored/OV8A.wav	34176
Original/Bored/OV8D.wav	41088
Original/Disappointed/OV9C.wav	38784
Original/Disappointed/OV9A.wav	33408
Original/Disappointed/OV9D.wav	40704
Original/Disappointed/OV9B.wav	37248
Original/Disgusted/OV5C.wav	45696
Fixed - amplified volume/Disgusted/fix__OV5G.wav	41856
Fixed - amplified volume/Disgusted/fix__OV5H.wav	38784
Original/Disgusted/OV5D.wav	41856
Original/Disgusted/OV5A.wav	53376
Original/Disgusted/OV5F.wav	34176
Original/Disgusted/OV5B.wav	39168
Original/Excited/OV7D.wav	29568
Fixed - amplified volume/Excited/fix__OV7C.wav	29184
Original/Excited/OV7E.wav	34944
Original/Excited/OV7B.wav	30336
Original/Happy/OV1G.wav	31488
Fixed - amplified volume/Happy/fix__OV1H.wav	29952
Fixed - amplified volume/Happy/fix__OV1C.wav	40704
Original/Happy/OV1E.wav	27648
Original/Happy/OV1D.wav	30336
Original/Happy/OV1B.wav	37248
Original/Hurt/OV10C.wav	30336
Original/Hurt/OV10D.wav	31104
Original/Hurt/OV10A.wav	38784
Fixed - amplified volume/Hurt/fix__OV10B.wav	34944
Original/Jealous/OV11D.wav	39936
Original/Jealous/OV11E.wav	32256
Original/Jealous/OV11B.wav	35328
Original/Joking/OV12H.wav	30336
Original/Joking/OV12C.wav	38784
Original/Joking/OV12A.wav	25344
Original/Disgusted - Low Intensity/OV6A.wav	37248
Original/Afraid/HV3G.wav	24960
Original/Afraid/HV3H.wav	31104
Original/Afraid/HV3E.wav	24960
Fixed - amplified volume/Afraid/fix__HV3F.wav	23808
Original/Ashamed/HV13C.wav	27648
Original/Ashamed/HV13F.wav	28800
Original/Ashamed/HV13E.wav	28416
Original/Bored/HV8C.wav	34176
Original/Bored/HV8B.wav	34944
Original/Disappointed/HV9A.wav	32256
Original/Disappointed/HV9B.wav	26880
Fixed - amplified volume/Disgusted/fix__HV5A.wav	50304
Original/Excited/HV7C.wav	26496
Original/Excited/HV7A.wav	49536
Fixed - amplified volume/Excited/fix__HV7B.wav	27264
Original/Happy/HV1H.wav	31104
Original/Happy/HV1C.wav	35712
Original/Happy/HV1A.wav	35712
Original/Happy/HV1E.wav	33024
Original/Hurt/HV10B.wav	31104
Original/Hurt/HV10E.wav	38400
Original/Jealous/HV11B.wav	26496
Original/Joking/HV12H.wav	28800
Original/Joking/HV12E.wav	23808
Original/Joking/HV12A.wav	24960
Original/Kind/HV24F.wav	24960
Original/Neutral/HV14F.wav	22272
Original/Neutral/HV14A.wav	33024
Original/Disgusted - Low Intensity/HV6A.wav	45696
Original/Happy - Low Intensity/HV2G.wav	30336
Original/Happy - Low Intensity/HV2E.wav	32256
Original/Afraid/NV3C 1.wav	37248
Original/Afraid/NV3A 1.wav	38016
Original/Afraid/NV3H 1.wav	29568
Original/Afraid/NV3F 1.wav	35328
Original/Ashamed/NV13G 1.wav	35328
Original/Ashamed/NV13E 1.wav	37248
Original/Ashamed/NV13F 1.wav	53376
Original/Ashamed/NV13B 1.wav	43776
Fixed - amplified volume/Bored/fix__NV8E 1.wav	48384
Original/Bored/NV8D 1.wav	41856
Original/Bored/NV8B 1.wav	39168
Fixed - amplified volume/Disappointed/fix__NV9C 1.wav	37632
Original/Disappointed/NV9D 1.wav	59136
Original/Disappointed/NV9B 1.wav	38784
Original/Disappointed/NV9A 1.wav	40704
Original/Disgusted/NV5F 1.wav	33024
Original/Disgusted/NV5A 1.wav	57216
Original/Disgusted/NV5B 1.wav	43776
Original/Excited/NV7F 1.wav	37248
Original/Excited/NV7G 1.wav	36096
Fixed - amplified volume/Excited/fix__NV7C 1.wav	31104
Original/Excited/NV7D 1.wav	33024
Original/Excited/NV7B 1.wav	31488
Original/Happy/NV1C 1.wav	42624
Original/Happy/NV1E 1.wav	38784
Original/Happy/NV1I 1.wav	37248
Fixed - amplified volume/Happy/fix__NV1G 1.wav	45312
Original/Happy/NV1B 1.wav	38784
Original/Hurt/NV10C 1.wav	33408
Original/Hurt/NV10D 1.wav	39936
Original/Hurt/NV10E 1.wav	48384
Original/Hurt/NV10A 1.wav	33024
Original/Hurt/NV10B 1.wav	39936
Original/Jealous/NV11C 1.wav	39936
Original/Jealous/NV11D 1.wav	53376
Original/Jealous/NV11E 1.wav	41088
Original/Jealous/NV11B 1.wav	39936
Original/Jealous/NV11A 1.wav	49536
Original/Joking/NV12H 1.wav	44544
Original/Joking/NV12F 1.wav	43776
Original/Joking/NV12A 1.wav	31104
Original/Disgusted - Low Intensity/NV6A 1.wav	43776
Original/Afraid/CV3C.wav	32256
Fixed - amplified volume/Afraid/fix__CV3H.wav	26496
Original/Afraid/CV3A.wav	29184
Original/Afraid/CV3F.wav	21504
Original/Ashamed/CV13F.wav	34944
Fixed - amplified volume/Ashamed/fix__CV13B.wav	34176
Original/Bored/CV8E.wav	35328
Original/Bored/CV8C.wav	35328
Original/Bored/CV8A.wav	37248
Original/Bored/CV8B.wav	38784
Original/Bored/CV8D.wav	36096
Original/Disappointed/CV9C.wav	33024
Original/Disappointed/CV9A.wav	36096
Original/Disappointed/CV9D.wav	38016
Original/Disappointed/CV9B.wav	37248
Original/Disgusted/CV5H.wav	33024
Original/Disgusted/CV5D.wav	41856
Original/Disgusted/CV5F.wav	36096
Original/Excited/CV7C.wav	29184
Original/Excited/CV7E.wav	36096
Original/Excited/CV7B.wav	35328
Original/Happy/CV1I.wav	37248
Original/Happy/CV1G.wav	34176
Fixed - amplified volume/Happy/fix__CV1F.wav	28416
Fixed - amplified volume/Happy/fix__CV1D.wav	28416
Original/Happy/CV1B.wav	34176
Original/Hurt/CV10C.wav	29568
Original/Hurt/CV10D.wav	27648
Original/Hurt/CV10A.wav	33024
Original/Hurt/CV10B.wav	34176
Original/Jealous/CV11B.wav	30336
Original/Jealous/CV11A.wav	36096
Original/Joking/CV12C.wav	33024
Original/Joking/CV12B.wav	34176
Original/Joking/CV12F.wav	31104
Original/Joking/CV12G.wav	41088
Original/Neutral/CV14F.wav	31488
Original/Disgusted - Low Intensity/CV6B.wav	29568
Original/Disgusted - Low Intensity/CV6A.wav	35328
Original/Afraid/KV3H.wav	28416
Original/Afraid/KV3C.wav	33792
Fixed - amplified volume/Afraid/fix__KV3D.wav	32256
Original/Afraid/KV3F.wav	30336
Original/Afraid/KV3A.wav	39168
Original/Afraid/KV3B.wav	23040
Fixed - amplified volume/Ashamed/fix__KV13D.wav	28416
Original/Ashamed/KV13E.wav	33792
Original/Ashamed/KV13B.wav	52224
Original/Ashamed/KV13A.wav	39168
Original/Bored/KV8E.wav	72960
Original/Bored/KV8C.wav	39168
Original/Bored/KV8D.wav	41856
Fixed - amplified volume/Bored/fix__KV8A.wav	42624
Original/Bored/KV8B.wav	51840
Original/Disgusted/KV5D.wav	39168
Original/Disgusted/KV5G.wav	36864
Fixed - amplified volume/Disgusted/fix__KV5E.wav	41856
Original/Disgusted/KV5C.wav	38400
Original/Disgusted/KV5F.wav	44928
Original/Disgusted/KV5B.wav	51072
Original/Disgusted/KV5A.wav	87168
Original/Excited/KV7D.wav	34176
Original/Excited/KV7G.wav	25728
Original/Excited/KV7A.wav	44928
Original/Excited/KV7B.wav	26880
Original/Happy/KV1H.wav	34176
Fixed - amplified volume/Happy/fix__KV1C.wav	33792
Original/Happy/KV1F.wav	44160
Original/Happy/KV1B.wav	37632
Original/Happy/KV1A.wav	50304
Fixed - amplified volume/Hurt/fix__KV10C.wav	31104
Original/Hurt/KV10D.wav	32256
Original/Hurt/KV10B.wav	39168
Original/Hurt/KV10A.wav	47616
Original/Jealous/KV11D.wav	44160
Original/Jealous/KV11E.wav	26496
Original/Jealous/KV11B.wav	39168
Original/Jealous/KV11A.wav	43008
Original/Joking/KV12C.wav	40320
Original/Joking/KV12G.wav	49152
Original/Joking/KV12B.wav	42240
Original/Joking/KV12E.wav	33792
Original/Disgusted - Low Intensity/KV6G.wav	38400
Original/Disgusted - Low Intensity/KV6B.wav	41088
Original/Happy - Low Intensity/KV2C.wav	37632
Original/Afraid/EV3D.wav	37248
Original/Afraid/EV3E.wav	34176
Original/Afraid/EV3B.wav	37248
Original/Afraid/EV3G.wav	44544
Original/Ashamed/EV13C.wav	39936
Original/Ashamed/EV13E.wav	45696
Original/Ashamed/EV13A.wav	64128
Fixed - amplified volume/Bored/fix__EV8C.wav	36864
Original/Bored/EV8E.wav	54144
Original/Bored/EV8A.wav	34944
Original/Bored/EV8B.wav	47616
Original/Disappointed/EV9C.wav	33408
Original/Disappointed/EV9D.wav	61824
Original/Disappointed/EV9A.wav	52608
Original/Disappointed/EV9B.wav	41088
Original/Disgusted/EV5H.wav	35328
Original/Disgusted/EV5D.wav	43776
Fixed - amplified volume/Disgusted/fix__EV5F.wav	49536
Original/Disgusted/EV5A.wav	70656
Original/Disgusted/EV5B.wav	46848
Original/Excited/EV7G.wav	45696
Original/Excited/EV7D.wav	36864
Original/Excited/EV7C.wav	38784
Original/Excited/EV7F.wav	32256
Original/Excited/EV7B.wav	44544
Original/Happy/EV1G.wav	39936
Original/Happy/EV1B.wav	38016
Fixed - amplified volume/Happy/fix__EV1C.wav	46464
Original/Hurt/EV10C.wav	40704
Original/Hurt/EV10D.wav	43776
Original/Hurt/EV10B.wav	41088
Original/Jealous/EV11D.wav	50688
Fixed - amplified volume/Jealous/fix__EV11C.wav	52224
Original/Jealous/EV11B.wav	39936
Original/Jealous/EV11A.wav	48384
Fixed - amplified volume/Joking/fix__EV12H.wav	54912
Original/Joking/EV12C.wav	30336
Original/Joking/EV12D.wav	43776
Original/Joking/EV12E.wav	46464
Original/Happy - Low Intensity/EV2B.wav	43008
Original/Afraid/BV3G.wav	21120
Fixed - amplified volume/Afraid/fix__BV3B.wav	23808
Original/Angry/BV17E.wav	24960
Original/Angry/BV17F.wav	33792
Original/Angry/BV17I.wav	38400
Original/Bored/BV8E.wav	34944
Original/Bored/BV8F.wav	19584
Original/Disgusted/BV5B.wav	29568
Original/Disgusted/BV5I.wav	37632
Original/Excited/BV7D.wav	24960
Original/Excited/BV7C.wav	26880
Original/Excited/BV7A.wav	42240
Original/Excited/BV7E.wav	33792
Original/Excited/BV7H.wav	27648
Original/Frustrated/BV23C.wav	30336
Original/Frustrated/BV23A.wav	21120
Original/Frustrated/BV23E.wav	35712
Original/Happy/BV1F.wav	24960
Original/Happy/BV1H.wav	21120
Original/Happy/BV1A.wav	35712
Original/Neutral/BV14D.wav	18432
Original/Neutral/BV14C.wav	18432
Original/Neutral/BV14H.wav	20352
Original/Neutral/BV14A.wav	16128
Original/Sad/BV15D.wav	20352
Original/Sad/BV15E.wav	20352
Original/Sad/BV15H.wav	16896
Fixed - amplified volume/Sad/fix__BV15F.wav	24576
Original/Surprised/BV19G.wav	34176
Original/Surprised/BV19E.wav	27648
Fixed - amplified volume/Surprised/fix__BV19F.wav	23040
Original/Surprised/BV19H.wav	26496
Original/Unfriendly/BV25C.wav	26496
Original/Unfriendly/BV25D.wav	16896
Original/Unfriendly/BV25J.wav	21504
Original/Unfriendly/BV25E.wav	23808
Fixed - amplified volume/Unfriendly/fix__BV25H.wav	21120
Original/Unfriendly/BV25I.wav	22272
Original/Afraid/QV3B.wav	35328
Original/Ashamed/QV13D.wav	34944
Original/Ashamed/QV13C.wav	40704
Fixed - amplified volume/Ashamed/fix__QV13E.wav	41856
Original/Ashamed/QV13F.wav	39936
Original/Ashamed/QV13A.wav	35328
Original/Bored/QV8E.wav	46848
Original/Bored/QV8C.wav	37248
Original/Bored/QV8D.wav	47616
Original/Bored/QV8A.wav	46848
Original/Bored/QV8B.wav	38016
Fixed - amplified volume/Disappointed/fix__QV9C.wav	41472
